1#,1Attack,1Defense,1HP,1Legendary,1SpAtk,1SpDef,1Speed,1type1,1type2,2#,2Attack,2Defense,2HP,2Legendary,2SpAtk,2SpDef,2Speed,2type1,2type2,winner
559,93,55,90,False,70,55,55,6,5,192,50,45,40,False,70,45,70,14,7,False
668,75,75,75,False,125,95,40,14,18,657,47,50,50,False,57,50,65,0,3,False
424,150,140,100,True,100,90,90,10,18,742,100,62,123,False,97,81,68,9,18,True
414,145,150,80,False,105,110,110,16,14,9,104,78,78,False,159,115,100,6,7,True
13,103,120,79,False,135,115,78,17,18,146,65,60,130,False,110,95,65,17,18,True
388,165,75,64,False,93,83,75,8,18,546,120,100,150,True,120,100,90,8,2,False
438,104,71,76,False,104,71,108,6,5,400,60,70,90,False,75,70,45,11,17,True
257,95,95,50,False,35,110,70,5,18,569,50,37,41,False,50,37,66,1,18,True
577,25,45,76,False,67,55,24,14,18,727,95,67,72,False,103,71,122,17,1,False
13,103,120,79,False,135,115,78,17,18,458,29,45,40,False,29,45,36,0,18,True
444,120,70,85,False,50,60,100,12,7,610,60,75,70,False,110,75,90,9,18,True
113,50,95,50,False,40,50,35,10,18,670,40,60,60,False,95,60,55,8,6,False
588,57,55,67,False,77,55,114,14,7,338,45,40,40,False,65,40,65,3,18,True
659,50,91,44,False,24,86,10,9,16,380,95,50,45,False,40,50,75,15,0,False
229,130,100,70,False,55,80,65,0,16,252,120,120,90,False,60,60,50,10,18,True
284,150,110,100,False,95,110,70,17,10,59,70,60,65,False,65,65,115,12,18,False
756,80,86,82,False,85,75,72,4,18,758,92,88,86,False,68,75,73,1,14,False
420,90,80,80,True,130,110,110,2,14,575,53,48,50,False,53,48,64,17,18,True
421,130,100,80,True,160,120,110,2,14,210,45,45,55,False,25,25,15,17,10,True
359,60,60,60,False,60,60,60,12,18,8,130,111,78,False,130,85,100,6,2,False
92,85,45,35,False,35,35,75,12,7,501,112,118,108,False,68,72,47,10,18,True
44,76,75,73,False,81,100,100,6,18,327,75,75,50,False,65,65,50,1,8,False
391,68,83,99,False,72,87,51,9,7,715,72,90,91,False,129,90,108,17,5,True
689,83,50,70,False,37,50,60,12,7,314,160,100,150,False,95,65,100,12,18,False
206,70,55,55,False,40,55,85,12,18,342,40,50,60,False,75,85,95,3,18,False
43,41,40,38,False,50,65,65,6,18,337,100,85,60,False,80,85,100,5,14,False
799,160,60,80,True,170,130,80,14,1,55,65,60,70,False,90,75,90,0,13,False
401,80,90,110,False,95,90,65,11,17,177,76,64,85,False,45,55,90,12,18,False
529,55,145,60,False,75,150,40,15,16,97,105,75,105,False,65,100,50,13,18,False
303,50,100,60,False,85,70,65,17,7,664,55,40,35,False,45,40,60,3,18,True
745,80,60,75,False,65,90,102,12,18,497,70,40,40,False,35,40,60,5,18,True
224,85,200,75,False,55,65,30,16,10,140,10,55,20,False,15,20,80,17,18,True
557,75,95,75,False,75,95,113,9,18,55,65,60,70,False,90,75,90,0,13,True
383,60,79,95,False,100,125,81,17,18,266,64,50,50,False,45,50,41,15,10,True
167,49,65,45,False,49,65,45,9,18,362,100,80,80,False,80,80,100,10,2,False
681,85,50,45,False,55,50,65,5,18,204,45,50,55,False,45,65,80,9,7,False
248,90,50,75,False,110,80,95,1,6,368,115,60,73,False,60,60,90,12,18,True
150,40,100,35,False,90,55,35,15,17,535,65,107,50,False,105,107,86,3,11,False
516,140,130,115,False,55,55,40,10,15,439,51,53,53,False,61,56,40,17,18,False
393,130,60,65,False,75,60,75,1,18,320,91,63,104,False,91,73,68,12,18,True
61,82,78,80,False,95,80,85,17,18,396,50,50,50,False,50,50,50,11,18,True
594,105,85,85,False,40,50,40,5,18,690,123,75,100,False,57,75,80,12,7,False
552,103,75,100,True,120,75,127,9,7,627,108,133,74,False,83,65,32,17,15,True
9,104,78,78,False,159,115,100,6,7,293,50,70,60,False,50,90,65,0,13,True
727,95,67,72,False,103,71,122,17,1,659,50,91,44,False,24,86,10,9,16,True
630,50,62,50,False,40,62,65,13,18,734,22,60,45,False,27,30,29,0,18,True
488,25,45,20,False,70,90,60,14,4,459,59,85,60,False,79,105,36,0,9,False
204,45,50,55,False,45,65,80,9,7,480,55,42,49,False,42,37,85,12,18,False
589,85,40,60,False,30,45,68,10,18,501,112,118,108,False,68,72,47,10,18,True
335,40,55,30,False,40,55,60,5,14,717,128,90,100,False,77,77,128,12,5,False
476,76,84,65,False,54,96,105,12,18,663,100,115,60,False,70,85,90,16,18,True
194,40,40,55,False,65,45,35,3,18,59,70,60,65,False,65,65,115,12,18,False
787,95,122,75,False,58,75,69,8,9,333,110,180,70,False,60,60,50,16,15,True
82,95,115,55,False,45,45,35,15,10,274,65,45,50,False,85,65,95,9,18,False
278,85,60,60,False,85,60,55,6,5,530,100,135,45,False,65,135,45,8,18,True
551,100,100,100,True,100,100,100,9,18,53,95,80,60,False,60,80,30,0,9,True
536,65,107,50,False,105,107,86,3,7,257,95,95,50,False,35,110,70,5,18,True
451,120,79,80,False,95,79,70,3,18,76,75,35,50,False,70,30,40,9,13,True
687,125,100,65,False,60,70,70,1,16,616,140,55,105,False,30,55,95,6,18,False
117,55,75,90,False,60,75,30,12,18,213,65,110,95,False,60,130,65,1,18,False
56,55,25,10,False,35,45,95,10,18,730,50,43,45,False,40,38,62,12,7,True
35,47,52,55,False,40,40,41,13,18,387,115,65,64,False,83,63,65,8,18,False
378,41,77,66,False,61,87,23,15,9,351,70,35,130,False,70,35,60,17,18,False
71,50,45,55,False,135,95,120,14,18,126,40,70,30,False,70,25,60,17,18,True
581,115,80,80,False,65,55,93,12,7,112,95,85,95,False,125,65,55,9,14,True
791,30,35,40,False,45,40,55,7,2,464,80,102,70,False,80,102,40,0,7,True
723,59,58,59,False,90,70,73,6,18,27,60,30,40,False,31,31,70,12,7,True
180,20,30,40,False,40,80,55,0,7,682,125,60,65,False,95,60,105,5,18,False
586,135,130,85,False,60,80,25,15,18,154,105,65,80,False,60,75,130,15,7,False
69,20,15,25,False,105,55,90,14,18,676,110,80,95,False,70,80,50,11,18,False
41,45,48,70,False,60,65,35,4,18,327,75,75,50,False,65,65,50,1,8,False
265,75,115,100,True,90,115,85,17,18,445,45,40,59,False,35,40,31,12,18,True
726,63,52,54,False,83,56,97,17,18,410,145,130,95,False,120,90,120,2,7,False
353,60,40,60,False,65,45,35,6,10,653,85,70,114,False,85,80,30,9,13,True
3,82,83,80,False,100,100,80,9,13,705,115,70,79,True,125,80,111,3,7,False
524,95,125,75,False,45,75,95,10,7,761,60,60,50,False,60,60,30,13,17,True
192,50,45,40,False,70,45,70,14,7,468,35,45,45,False,62,53,35,9,18,True
238,50,120,50,False,80,80,30,6,15,122,5,5,250,False,35,105,50,12,18,True
195,55,55,70,False,80,60,45,3,18,98,65,100,30,False,45,25,40,17,18,True
644,50,50,36,False,65,60,44,11,18,522,110,130,65,False,60,65,95,9,18,False
287,30,41,38,False,30,41,60,12,18,646,95,85,71,False,110,95,79,11,18,False
603,103,80,75,False,70,80,92,0,9,394,150,60,65,False,115,60,115,1,18,False
23,80,75,83,False,70,70,101,12,7,330,105,125,50,False,55,95,50,16,4,True
697,105,90,92,False,125,90,98,1,2,735,52,50,80,False,90,50,89,0,7,True
302,30,30,40,False,55,30,85,17,7,269,164,150,100,False,95,120,71,15,1,True
763,53,62,50,False,58,63,44,17,18,770,77,72,123,False,99,92,58,15,11,False
112,95,85,95,False,125,65,55,9,14,683,120,90,77,False,60,90,48,2,18,True
438,104,71,76,False,104,71,108,6,5,497,70,40,40,False,35,40,60,5,18,True
227,120,75,90,False,60,60,45,4,18,362,100,80,80,False,80,80,100,10,2,False
708,150,120,100,True,120,100,90,2,3,248,90,50,75,False,110,80,95,1,6,False
719,61,65,56,False,48,45,38,9,18,383,60,79,95,False,100,125,81,17,18,False
117,55,75,90,False,60,75,30,12,18,775,50,35,45,False,55,75,40,2,18,False
701,129,90,91,True,72,90,108,15,5,441,86,88,84,False,111,101,60,17,16,True
184,90,80,85,False,70,80,130,13,7,57,80,50,35,False,50,70,120,10,18,True
45,45,20,115,False,45,25,20,12,4,15,20,55,50,False,25,25,30,0,18,False
631,95,82,80,False,60,82,75,13,18,355,120,100,70,False,145,105,20,6,10,True
595,140,95,105,False,55,65,45,5,18,77,90,50,65,False,85,45,55,9,13,False
52,70,55,35,False,45,55,25,0,9,74,100,70,80,False,50,60,45,5,18,False
582,60,32,45,False,50,32,76,3,18,756,80,86,82,False,85,75,72,4,18,True
740,65,68,78,False,112,154,75,4,18,199,20,50,70,False,20,50,40,17,4,True
219,80,65,70,False,90,65,85,12,14,676,110,80,95,False,70,80,50,11,18,True
701,129,90,91,True,72,90,108,15,5,72,50,65,55,False,175,95,150,14,18,False
197,95,105,90,False,165,110,45,3,2,688,110,95,95,False,40,95,55,12,18,False
205,55,70,75,False,55,95,110,9,7,254,95,62,73,False,85,65,85,12,18,True
87,75,110,95,False,100,80,30,17,14,596,50,40,50,False,50,40,64,17,18,False
617,30,105,105,False,140,105,55,6,14,155,135,85,80,False,70,95,150,15,7,False
357,25,35,60,False,70,80,60,14,18,244,55,45,45,False,65,45,75,11,7,False
390,70,130,40,False,60,130,25,8,18,339,75,60,70,False,105,60,105,3,18,False
71,50,45,55,False,135,95,120,14,18,264,115,85,115,True,90,75,100,6,18,True
771,65,65,95,False,110,130,60,4,18,92,85,45,35,False,35,35,75,12,7,False
657,47,50,50,False,57,50,65,0,3,244,55,45,45,False,65,45,75,11,7,False
223,75,105,65,False,35,65,85,10,7,345,60,45,50,False,100,80,65,9,13,True
761,60,60,50,False,60,60,30,13,17,533,65,107,50,False,105,107,86,3,6,False
83,120,130,80,False,55,65,45,15,10,25,56,35,30,False,25,35,72,12,18,True
214,85,42,60,False,85,42,91,1,7,382,15,20,20,False,10,55,80,17,18,True
582,60,32,45,False,50,32,76,3,18,732,81,71,78,False,74,69,126,6,7,False
364,115,60,70,False,115,60,55,9,1,336,60,75,60,False,60,75,80,5,14,True
581,115,80,80,False,65,55,93,12,7,48,80,70,75,False,65,75,90,13,7,True
18,25,50,45,False,25,25,35,0,13,232,125,75,80,False,40,95,85,0,5,False
434,89,85,75,False,55,65,36,9,18,88,75,180,95,False,130,80,30,17,14,True
706,105,70,79,True,145,80,101,3,7,24,80,80,83,False,135,80,121,12,7,False
95,70,80,90,False,70,95,70,17,11,315,45,90,31,False,30,30,40,0,10,True
492,70,45,58,False,40,45,42,2,10,261,80,105,95,False,40,70,100,12,18,False
531,80,70,70,False,80,70,110,11,8,380,95,50,45,False,40,50,75,15,0,True
293,50,70,60,False,50,90,65,0,13,187,40,15,20,False,35,35,60,3,18,True
107,105,90,30,False,25,25,50,17,18,428,100,100,100,True,100,100,100,16,14,False
557,75,95,75,False,75,95,113,9,18,31,55,40,35,False,50,50,90,3,18,True
617,30,105,105,False,140,105,55,6,14,30,85,69,60,False,65,79,80,13,18,False
36,62,67,70,False,55,55,56,13,18,316,90,45,61,False,50,50,160,0,7,False
647,60,50,60,False,40,50,75,12,9,686,85,70,45,False,40,40,60,1,16,True
403,104,105,55,False,94,75,52,17,18,448,85,51,77,False,55,51,65,0,18,False
136,95,57,65,False,100,85,93,6,18,318,51,23,64,False,51,23,28,12,18,True
774,50,150,50,False,50,150,50,15,4,224,85,200,75,False,55,65,30,16,10,False
151,60,125,70,False,115,70,55,15,17,206,70,55,55,False,40,55,85,12,18,False
693,97,66,85,False,105,66,65,6,18,245,40,70,65,False,80,140,70,17,7,False
484,93,67,103,False,71,61,84,13,1,230,150,140,70,False,65,100,75,0,16,True
690,123,75,100,False,57,75,80,12,7,238,50,120,50,False,80,80,30,6,15,True
2,62,63,60,False,80,80,60,9,13,774,50,150,50,False,50,150,50,15,4,True
156,110,65,160,False,65,110,30,12,18,574,98,63,75,False,98,63,101,6,18,False
115,120,53,50,False,35,110,87,5,18,424,150,140,100,True,100,90,90,10,18,False
62,80,35,40,False,35,45,70,5,18,243,105,75,75,False,105,75,45,17,18,True
314,160,100,150,False,95,65,100,12,18,165,150,70,106,True,194,120,140,14,18,False
258,30,15,45,False,85,65,65,11,14,662,80,95,60,False,70,85,50,16,18,True
238,50,120,50,False,80,80,30,6,15,258,30,15,45,False,85,65,65,11,14,True
208,75,55,75,False,105,85,30,9,18,114,80,110,60,False,50,80,45,10,18,False
555,45,55,45,False,45,55,63,9,18,377,70,105,60,False,70,120,75,10,14,False
595,140,95,105,False,55,65,45,5,18,433,68,64,55,False,45,55,31,9,18,True
343,73,55,65,False,47,75,85,0,18,105,48,45,60,False,43,90,42,14,18,True
559,93,55,90,False,70,55,55,6,5,56,55,25,10,False,35,45,95,10,18,True
332,90,140,60,False,50,50,40,16,15,606,100,89,60,False,55,69,112,0,13,False
611,92,65,70,False,80,55,98,17,18,246,80,140,65,False,40,70,70,16,7,True
427,180,100,105,True,180,100,115,2,7,81,80,100,40,False,30,30,20,15,10,True
699,60,65,85,False,135,105,100,0,6,25,56,35,30,False,25,35,72,12,18,True
677,50,30,70,False,95,135,105,11,18,427,180,100,105,True,180,100,115,2,7,False
151,60,125,70,False,115,70,55,15,17,719,61,65,56,False,48,45,38,9,18,True
540,125,70,75,True,125,70,115,14,18,403,104,105,55,False,94,75,52,17,18,True
87,75,110,95,False,100,80,30,17,14,687,125,100,65,False,60,70,70,1,16,False
542,120,100,90,True,150,120,100,17,2,373,78,73,110,False,76,71,60,17,10,True
448,85,51,77,False,55,51,65,0,18,200,50,80,100,False,60,80,50,17,4,True
75,130,80,90,False,65,85,55,5,18,286,90,70,70,False,60,60,70,1,18,False
595,140,95,105,False,55,65,45,5,18,775,50,35,45,False,55,75,40,2,18,True
686,85,70,45,False,40,40,60,1,16,237,40,40,40,False,70,40,20,6,18,True
440,66,68,64,False,81,76,50,17,18,722,45,40,40,False,62,60,60,6,18,False
291,70,50,60,False,100,50,65,0,7,772,92,75,78,False,74,63,118,5,7,False
573,53,48,50,False,53,48,64,6,18,37,92,87,90,False,75,85,76,13,10,False
619,65,85,50,False,35,35,55,0,15,60,52,48,50,False,65,50,55,17,18,False
464,80,102,70,False,80,102,40,0,7,38,57,40,46,False,40,40,50,13,18,False
83,120,130,80,False,55,65,45,15,10,141,125,79,95,False,60,100,81,17,7,False
292,35,55,50,False,25,25,15,0,18,679,70,40,80,False,100,60,145,0,18,False
480,55,42,49,False,42,37,85,12,18,211,85,85,95,False,65,65,35,17,10,True
521,76,86,86,False,116,56,95,0,7,594,105,85,85,False,40,50,40,5,18,True
502,50,90,40,False,30,55,65,13,0,734,22,60,45,False,27,30,29,0,18,True
475,66,44,55,False,44,56,85,12,18,4,100,123,80,False,122,120,80,9,13,True
146,65,60,130,False,110,95,65,17,18,491,92,108,50,False,92,108,35,8,1,True
634,50,40,55,False,40,40,75,12,18,585,105,105,70,False,50,40,20,15,18,False
531,80,70,70,False,80,70,110,11,8,157,85,100,90,True,95,125,85,11,7,True
407,75,60,45,False,40,30,50,2,18,703,115,70,79,True,125,80,111,7,18,False
156,110,65,160,False,65,110,30,12,18,185,38,38,75,False,56,56,67,17,3,True
197,95,105,90,False,165,110,45,3,2,794,131,95,126,True,131,98,99,1,7,False
517,100,125,100,False,110,50,50,9,18,71,50,45,55,False,135,95,120,14,18,True
798,110,60,80,True,150,130,70,14,8,248,90,50,75,False,110,80,95,1,6,False
733,35,40,38,False,27,25,35,0,18,638,55,95,70,False,95,110,65,14,18,False
346,43,53,70,False,43,53,40,13,18,414,145,150,80,False,105,110,110,16,14,False
171,64,58,58,False,80,65,80,6,18,400,60,70,90,False,75,70,45,11,17,True
631,95,82,80,False,60,82,75,13,18,45,45,20,115,False,45,25,20,12,4,True
71,50,45,55,False,135,95,120,14,18,63,105,60,65,False,60,70,95,5,18,True
403,104,105,55,False,94,75,52,17,18,452,30,35,40,False,50,70,55,9,13,False
478,60,60,60,False,105,105,105,8,18,289,45,35,45,False,20,30,20,0,18,True
124,95,80,105,False,40,80,90,12,18,147,65,60,65,False,110,95,130,3,18,False
298,70,40,70,False,60,40,60,9,1,293,50,70,60,False,50,90,65,0,13,False
711,130,90,125,True,130,90,95,2,11,750,110,150,59,False,45,49,35,16,8,True
616,140,55,105,False,30,55,95,6,18,57,80,50,35,False,50,70,120,10,18,False
112,95,85,95,False,125,65,55,9,14,185,38,38,75,False,56,56,67,17,3,False
652,55,45,69,False,55,55,15,9,13,790,117,184,95,False,44,46,28,11,18,False
307,85,65,68,False,165,135,100,14,4,274,65,45,50,False,85,65,95,9,18,True
449,65,34,45,False,40,34,45,3,18,242,65,35,35,False,65,35,65,17,18,False
517,100,125,100,False,110,50,50,9,18,245,40,70,65,False,80,140,70,17,7,True
562,75,60,75,False,83,60,60,17,18,80,70,65,80,False,80,120,100,17,13,False
360,100,45,45,False,45,45,10,10,18,496,85,40,135,False,40,85,5,12,18,True
411,55,80,40,False,35,60,30,16,14,529,55,145,60,False,75,150,40,15,16,False
43,41,40,38,False,50,65,65,6,18,421,130,100,80,True,160,120,110,2,14,False
80,70,65,80,False,80,120,100,17,13,38,57,40,46,False,40,40,50,13,18,True
718,120,95,71,False,120,95,99,0,16,758,92,88,86,False,68,75,73,1,14,True
507,49,56,49,False,49,61,66,17,18,132,45,65,40,False,100,120,90,14,4,False
191,40,85,55,False,80,105,40,4,7,65,110,80,90,False,100,80,95,6,18,False
253,80,90,85,False,105,95,60,12,18,225,125,230,75,False,55,95,30,16,10,True
476,76,84,65,False,54,96,105,12,18,405,90,130,100,False,45,65,55,17,15,True
616,140,55,105,False,30,55,95,6,18,254,95,62,73,False,85,65,85,12,18,True
122,5,5,250,False,35,105,50,12,18,62,80,35,40,False,35,45,70,5,18,False
332,90,140,60,False,50,50,40,16,15,368,115,60,73,False,60,60,90,12,18,False
514,70,115,70,False,130,90,60,3,16,353,60,40,60,False,65,45,35,6,10,True
56,55,25,10,False,35,45,95,10,18,367,110,110,75,False,110,105,80,2,4,True
448,85,51,77,False,55,51,65,0,18,158,90,85,90,True,125,90,100,3,7,False
551,100,100,100,True,100,100,100,9,18,35,47,52,55,False,40,40,41,13,18,True
363,85,40,50,False,85,40,35,9,18,286,90,70,70,False,60,60,70,1,18,False
136,95,57,65,False,100,85,93,6,18,171,64,58,58,False,80,65,80,6,18,True
593,80,55,75,False,25,35,35,5,18,52,70,55,35,False,45,55,25,0,9,True
360,100,45,45,False,45,45,10,10,18,311,130,80,60,False,60,60,70,9,5,False
159,100,90,90,True,125,85,90,6,7,590,135,60,110,False,50,65,88,10,16,True
611,92,65,70,False,80,55,98,17,18,142,155,109,95,False,70,130,81,17,1,True
88,75,180,95,False,130,80,30,17,14,246,80,140,65,False,40,70,70,16,7,False
492,70,45,58,False,40,45,42,2,10,284,150,110,100,False,95,110,70,17,10,False
424,150,140,100,True,100,90,90,10,18,315,45,90,31,False,30,30,40,0,10,True
495,170,115,108,False,120,95,92,2,10,707,120,100,100,True,150,120,90,2,6,True
243,105,75,75,False,105,75,45,17,18,262,10,10,255,False,75,135,55,12,18,False
685,124,80,89,False,55,80,55,10,8,517,100,125,100,False,110,50,50,9,18,False
18,25,50,45,False,25,25,35,0,13,282,85,70,70,False,60,70,50,17,10,False
549,100,100,100,False,100,100,100,17,18,687,125,100,65,False,60,70,70,1,16,True
72,50,65,55,False,175,95,150,14,18,478,60,60,60,False,105,105,105,8,18,True
437,78,52,64,False,78,52,81,6,5,638,55,95,70,False,95,110,65,14,18,True
268,134,110,100,False,95,100,61,15,1,707,120,100,100,True,150,120,90,2,6,False
244,55,45,45,False,65,45,75,11,7,530,100,135,45,False,65,135,45,8,18,True
596,50,40,50,False,50,40,64,17,18,113,50,95,50,False,40,50,35,10,18,True
99,95,180,50,False,85,45,70,17,11,328,85,125,50,False,85,115,20,1,8,True
45,45,20,115,False,45,25,20,12,4,389,40,90,20,False,30,90,25,8,18,False
403,104,105,55,False,94,75,52,17,18,127,65,95,55,False,95,45,85,17,18,False
324,45,135,30,False,45,90,30,15,18,633,105,60,60,False,120,60,105,1,18,False
201,100,115,70,False,30,65,30,15,18,694,109,112,58,False,48,48,109,0,16,False
753,52,60,78,False,63,65,23,4,18,598,95,75,105,False,85,75,74,17,10,False
703,115,70,79,True,125,80,111,7,18,189,30,15,90,False,40,20,15,12,4,True
646,95,85,71,False,110,95,79,11,18,61,82,78,80,False,95,80,85,17,18,False
465,45,70,60,False,45,90,95,3,18,683,120,90,77,False,60,90,48,2,18,False
755,48,66,62,False,59,57,49,4,18,139,100,95,75,False,40,70,110,12,18,False
388,165,75,64,False,93,83,75,8,18,578,55,85,116,False,107,95,29,14,18,True
385,90,70,60,False,60,120,40,12,18,176,46,34,35,False,35,45,20,12,18,True
792,70,80,85,False,97,80,123,7,2,706,105,70,79,True,145,80,101,3,7,True
596,50,40,50,False,50,40,64,17,18,55,65,60,70,False,90,75,90,0,13,False
135,83,57,65,False,95,85,105,3,18,233,185,115,80,False,40,105,75,0,5,True
204,45,50,55,False,45,65,80,9,7,93,110,70,60,False,60,60,100,12,7,False
398,120,80,80,False,120,80,100,11,18,256,35,35,35,False,35,35,35,5,18,True
239,50,40,50,False,30,30,50,11,10,206,70,55,55,False,40,55,85,12,18,False
168,62,80,60,False,63,80,60,9,18,174,80,80,65,False,59,63,58,17,18,True
164,190,100,106,True,154,100,130,14,5,333,110,180,70,False,60,60,50,16,15,True
697,105,90,92,False,125,90,98,1,2,785,90,122,65,False,58,75,84,8,9,True
366,70,90,75,False,70,105,80,2,7,608,67,85,60,False,77,75,116,9,4,False
25,56,35,30,False,25,35,72,12,18,666,115,80,85,False,105,80,50,3,18,True
595,140,95,105,False,55,65,45,5,18,560,123,65,110,False,100,65,65,6,5,False
118,65,95,40,False,60,45,35,13,18,408,95,100,65,False,60,50,50,2,18,False
499,145,88,70,False,140,70,112,5,16,75,130,80,90,False,65,85,55,5,18,True
445,45,40,59,False,35,40,31,12,18,133,110,80,70,False,55,80,105,0,7,False
710,145,90,89,True,105,80,91,10,7,13,103,120,79,False,135,115,78,17,18,True
134,50,35,65,False,115,95,95,11,14,769,59,50,77,False,67,63,46,15,11,True
607,27,60,40,False,37,50,66,9,4,364,115,60,70,False,115,60,55,9,1,True
116,105,79,50,False,35,110,76,5,18,649,75,60,55,False,75,60,103,3,7,False
714,72,90,91,False,129,90,108,17,5,725,56,40,41,False,62,44,71,17,18,True
449,65,34,45,False,40,34,45,3,18,351,70,35,130,False,70,35,60,17,18,False
546,120,100,150,True,120,100,90,8,2,367,110,110,75,False,110,105,80,2,4,False
682,125,60,65,False,95,60,105,5,18,525,130,80,110,False,70,60,80,11,10,True
76,75,35,50,False,70,30,40,9,13,482,30,50,45,False,65,50,45,14,18,False
798,110,60,80,True,150,130,70,14,8,359,60,60,60,False,60,60,60,12,18,False
365,40,60,45,False,40,75,50,12,7,412,75,100,60,False,55,80,50,16,14,False
302,30,30,40,False,55,30,85,17,7,722,45,40,40,False,62,60,60,6,18,True
